MAC1,MAC2,duration,frequency
000e351b8c36,00904bb27026,463,1
0014a59f1aa0,00022dfe3946,1850,1
0012f0110374,0011f5c4a93a,118.5,4
000423864257,0011f5c4a93a,44.3333333333333,6
0011f5c3839c,000423864257,105,1
000423864257,001346df0185,124,1
0014a563d6f5,009096063cc3,748,1
0030bdfe4a2a,00601d8993e8,502.857142857143,7
000e351b8c36,001124a51256,152,2
009096063cc3,0013ce55a6e3,319,1
0013ce55a6e3,009096367e18,122,1
00904b99070e,000e351b8c36,78,1
0030bdfe4a2a,000e351b8c36,236,1
0012f0c8197c,000e351b8c36,19.7,10
000e3517ba29,0014a5bba97c,27,1
0012f0792c58,000e351b8c36,9,4
0014a58482a2,0014a5eaf62b,1821,1
00904b103f3e,0013ce55a6e3,61,1
0013ce55a6e3,00904b44daa1,8,1
000e351b8c36,00042388de1f,12,3
0012f0c8197c,00042388de1f,100.466666666667,15
0011f52b6b94,001124c778d5,317.5,2
000c85027804,00022d3b2f4a,38,1
00022d5b38e5,00022d3b2f4a,57,1
00131abda24c,001124826338,3710,1
009096ab7967,0014a5e28b77,23,1
0012f0a48189,000e351b8c36,135,3
000d93d6add9,000d9380b97d,252,1
0013ceb99a7a,00904bd71758,612,1
0013ceb99a7a,0011f52b6b94,4,1
0014a58482a2,00131abda24c,1141,1
000e351b8c36,0040962dc86b,420.428571428571,7
009096ab7967,0012f0f76668,697,1
0014a5eaf62b,009096a83c85,3333,1
00d971e65655,000e351b8c36,63,1
00d971e65655,0014a5ad9f5b,63.4,5
0010c6e5bb14,000b7da51739,16,1
00904b2d9d7a,00022d736f5a,202.333333333333,3
0003935478c6,001124d6d617,2795,1
009096063cc3,0014a58efbcd,21,1
003065b260a1,0014a58efbcd,152,1
000fea6b17c7,0007bacf041a,107,1
00054e2e3307,00904baf18e7,43.5,2
00904baf18e7,000af4b7acda,25.1818181818182,11
0011247a6ad5,0013ceb3be46,132.333333333333,3
00909606ee60,00909668085c,102,1
0040962dc86b,00601d8993e8,189.659574468085,47
00904b44daa1,009096691b9f,549,1
00904b5ba458,0009ef43415b,68,2
000d93cb071e,000d9398331a,717,1
0012f081c713,000c41d7de06,37.5245901639344,61
009096ab7967,0014a58482a2,1,1
00022d29ee74,00904bbf071b,440,1
000c85027804,009096b43ecc,42,1
00306502c182,00022d5b38e5,292.6,15
00904baf18e7,00d971e65655,57.3333333333333,3
0090969a52b5,009096ab7967,719,1
0014a563d6f5,000d93eec3c6,63,1
00904b732d00,00042367e514,25,1
000d93f911d1,001124411da0,464,1
00022d62ea9a,00042367e514,66.3333333333333,3
001124411da0,0003935478c6,3550,1
00904be9ae53,000c85027804,1,1
0014a5980c51,0014a5c803a5,3617,1
000b6c7cf1a7,0012f022316e,237,1
000d939e6c49,00306522cb5e,8175,1
00e0183e223c,00904b5b01da,16,1
0014a5d8f24d,0030650497a0,1200,3
0014a5d8f24d,00022d5b38e5,783.166666666667,6
001124a51256,0012f0a48189,384.631578947368,19
000625e449be,0014a5374715,362.5625,16
000423a5e61d,000625e449be,163.666666666667,3
00095bf980e6,000423a5e61d,51,5
00095bf980e6,0012f0b38047,52.1818181818182,11
000423a5e61d,0012f0b38047,357,1
000423a5e61d,000c41d7de06,38,1
00095bf980e6,000c41d7de06,165.764705882353,17
000423a5e61d,00095b1ae531,57.5,2
0030bdfe4a2a,000b7d782fc4,168,2
000b7d782fc4,0040962dc86b,57,4
000423a5e61d,00054ea41e26,7.5,2
00054ea41e26,00095bf980e6,212,1
0010c674aa3c,00409668b245,3,1
000c85027804,0080c8f6fa95,48.25,4
000423fc5b7f,0030bdfe4a2a,34,2
0014a5bba97c,0014a564f6bf,4,1
004096ed1367,000e3578909b,11952,2
0012f0b38047,0040962dc86b,85.0963855421687,83
00909619d047,001124f343ac,1,1
001217c93e63,00028a536ff4,733.888888888889,18
004096ed1367,0040962dc86b,17.8260869565217,23
0030bd92ecfa,001124a51256,332,2
0030bd92ecfa,000423864257,80.5,2
0030bd92ecfa,0040962dc86b,529,1
001217c93e63,00022d6c25c8,214.6,5
004096ed1367,00054e61460e,2.61904761904762,21
000c41d7de06,00054e61460e,434,4
000c41d7de06,0040962dc86b,168,1
000c41d7de06,000423864257,141,2
00054e61460e,0040962dc86b,187,1
00054e61460e,000423864257,97,1
0040962dc86b,00d971e65655,68.25,16
001217c93e63,001195fa35dd,33,3
001217c93e63,000b7d782fc4,114.25,4
0012f0f635fa,000e3578909b,108.52380952381,21
000e3578909b,000423864257,85.2857142857143,14
000e3578909b,001124a51256,52.5,2
001217c93e63,0013cea2eb69,13,1
0013cea2eb69,00028a536ff4,239,1
0013ceb3be46,001217c93e63,672.06976744186,43
00022d5b38e5,00042367e514,49,1
001124f4e3bc,00042367e514,66,1
00904be79a9e,00904b364ee0,27.5,2
0040962dc86b,000e3578909b,468.166666666667,12
000e2efb5233,000e3578909b,77.3333333333333,6
000b7d782fc4,00028a536ff4,121.666666666667,3
000e351b8c36,0012f0110374,46,1
0012f0c8197c,000e3578909b,12.6666666666667,6
0012f0792c58,000e3578909b,191.166666666667,6
001217c93e63,0030bd92ecfa,2811.85714285714,7
00055da35bfa,00028a536ff4,202,2
00055da35bfa,0030bd92ecfa,400,1
00055da35bfa,004096ed1367,2162.25,4
00054ea41e26,0030bd92ecfa,426,2
00054ea41e26,004096ed1367,4.5,2
001310e14dd2,0030bd92ecfa,1966,1
00054e86b2e1,0030bd92ecfa,3625.66666666667,3
00054e86b2e1,004096ed1367,820.625,8
0012f0ba51c0,0030bd92ecfa,1440.66666666667,3
001124a51256,0012f0ba51c0,436.75,4
000c41d7de06,00904b2e2596,824.62,50
000c41d7de06,000e356f1357,447.333333333333,9
001217c93e63,000e356f1357,1110.57142857143,7
001217c93e63,0012f0c8197c,20,1
00028a536ff4,00904b2e2596,2463.7,10
00028a536ff4,000e356f1357,215.166666666667,6
00028a536ff4,0012f0c8197c,428,1
000e358c7be5,000e356f1357,187.454545454545,22
000e358c7be5,0012f0c8197c,216,2
001310e14dd2,00904b2e2596,426,1
001310e14dd2,000e356f1357,7,1
001310e14dd2,0012f0c8197c,427,1
00028a236470,000e356f1357,431.625,8
00028a236470,0012f0c8197c,427,1
00904b2e2596,000e356f1357,171,4
00904b2e2596,0012f0c8197c,215.5,2
004096ed1367,0012f04d7fdc,10.4583333333333,24
0012f0ba51c0,0014bffb2e20,1292,1
0040966eda31,0030bdfe4a2a,26.2142857142857,14
00904b32678f,0014a54b7aac,4458,1
00028a236470,000b7db2cd2d,1305.39024390244,41
000e35d39812,009096063cc3,123,1
000e35d39812,0014a5dd97f7,123,1
009096063cc3,0014a5dd97f7,2800,1
0014a5dd97f7,00909627c147,646,1
00909689330e,0012f0921fd0,672,1
009096d39df0,000d28bafaaf,1661,1
00904b44daa1,001124826338,8.5,2
001124826338,0014a5e37595,126,1
00904b44daa1,0014a5e37595,26,1
0014a561da14,009096a5bf2a,27,1
000d28bafaaf,009096c7a717,345,1
000e351b8c36,000625e449be,64,5
00904baf18e7,000e2efb5233,19.9166666666667,12
0014a58482a2,00022d29ee74,55,1
000c85027804,0012f0ab04e0,55.75,4
000e2efb5233,0030bde66874,557.3,10
0040966eda31,000e2efb5233,50.3861386138614,101
000e35f03e88,00306549c40c,1,1
0011249c6d5f,00131abda24c,552,1
0011242c0225,003065009010,438,2
0004230992a6,0014a4dc5d2d,3,1
00909606b6cf,0014a5d50b07,3460,1
0009ef8eab01,00904b364ee0,104,1
0014a5e840be,000d9384a123,1853,1
0012f0a4b124,000e35f7ec4c,37.4,20
000e35f7ec4c,001310e14dd2,46,1
009096bf72d1,000d9346a1f9,8,1
001279e0ec24,0012f0921fd0,11203,1
0090967af34b,009096013987,79.5,2
000e35f7ec4c,000625e449be,117.142857142857,14
000e35f7ec4c,003065a97bb7,267.95,20
00306588c990,0014a5e37595,1,1
009096bd5597,001124aa364f,1787,1
0090965d5ff8,00131abda24c,1,1
0003935478c6,001124820582,5,1
0011249c6d5f,000d93e3de0e,1304,1
000d93991ec8,000e9ba00193,157,1
0012171ec231,000e2efb5233,631,1
0014a5eaf62b,0014a5e37595,1628,1
0012f0454146,000c85027804,25.25,4
0014a5e37595,00909633772e,85,1
001150bf5a13,000e35d1f93f,109.071428571429,14
0014a5e37595,001124881de8,465,1
000d93fb7fdc,001124f4365b,338,2
0014a59f1aa0,00022d736f5a,1,1
000d93fb7fdc,000b7d7aa474,68,1
00904baf18e7,0012f09832e9,84.6875,16
00904baf18e7,0012f0b38047,191.333333333333,3
00904baf18e7,0013ceb3be46,153.8,10
0014a4cd53bf,00022d663944,18,1
000d88a57671,00022d4d36b4,492,1
000e358e96a0,0012f0be3d0e,75,1
000d88a57671,00904bad8a2e,143,1
000d93c5bfec,00904b394021,173,1
0014a5e37595,0014a5f3232b,4779.5,2
0012f082b0ae,001124e69f3f,169.666666666667,3
0012f09832e9,001124e69f3f,72.5,6
0012f0c6a17f,001124a51256,23.3888888888889,18
00054e5b008d,000423fc5b7f,74.5714285714286,7
000423fc5b7f,000e35cc7944,1490,1
000423fc5b7f,00601d9e8ca6,1462.5,2
004096ed1367,000b7db2cd2d,29.25,12
0013ceb3be46,00054e86b2e1,821.141025641026,78
0013ceb3be46,0030bd92ecfa,268.230769230769,13
00054ebdf194,001310e14dd2,1,1
0012f082b0ae,00054ebdf194,257.545454545455,11
00904b99070e,00d971e65655,39,1
0014a563d6f5,001124abe5a0,823,1
0014a563d6f5,00909606ee60,594,1
00054ebdf194,00904baf18e7,25,1
001124abe5a0,00909606ee60,627,1
0014a5ad9f5b,001346df0185,91,1
001346df0185,00d971e65655,109,1
0012f0f635fa,001346df0185,53.1333333333333,15
000fb52eee52,0014bffb2e20,611.142857142857,7
00022d757e7b,003065e36380,98.5,2
00022d757e7b,00306551edaa,51.3333333333333,3
003065e36380,00306551edaa,20.75,4
003065a97bb7,00054ebdf194,437,1
00028a236470,00054ebdf194,393.833333333333,6
0013ceb3be46,001124e69f3f,189.333333333333,3
003065e36380,00306549c40c,79,1
001124c30b8c,00022db51fc7,77,1
0012f0778869,000e358e96a0,1,1
0013ceb0329a,0014a5ce30d3,1,1
0013ceb0329a,00306597c63e,1,1
000af4b7acda,0012f0eadeba,11.4927536231884,207
0013ceb0329a,000fb5ec6b30,61,1
0012f0a6ca93,0012f0eadeba,18.4276315789474,304
0012f0eadeba,0012f0e66b40,47.5,24
00306551edaa,003065dc5e95,100,1
00306551edaa,00904bad8a2e,144,1
00904bad8a2e,00022d757e7b,80,1
000fb5ec6b30,000d28bafaaf,284,1
000c41d7de06,000e35d1f93f,192.16,25
000e35d1f93f,000e358c7be5,51.3076923076923,13
003065e36380,003065dc5e95,118,1
0012f0c8197c,000f66e8372b,2,1
000f66e8372b,00054e5b008d,56,2
000f66e8372b,000e35d1f93f,46,1
00d971e65655,000e356f1357,571.5,2
001124abe5a0,0014a5f3232b,669,1
0014a5e37595,000cf10ad319,284,1
0014a5f3232b,000cf10ad319,414,1
000c85027804,00904ba59c0e,27,1
000c85027804,00904b08721c,25.75,4
001124f343ac,0012f0921fd0,22,1
000423fc5b7f,00054e86b2e1,27.8,5
0014a561da14,0012f0921fd0,5449,1
001124881de8,00904b815985,61,1
0013ceb3be46,000e35f7ec4c,227.980769230769,52
0013ceb3be46,0014a5ad9f5b,42.6,15
0014a5f3232b,001124881de8,1511,1
0013ceb0329a,009096c7a717,2,1
00022d461f62,00131abda24c,1,1
00022d461f62,0014a5f3232b,1,1
00131abda24c,0014a5f3232b,830,1
0013ceb0329a,0014a5f3232b,80,1
0013ceb3be46,000fb52eee52,394.111111111111,45
0013ceb3be46,001310e14dd2,73.5,2
00022d6ef75e,009096b30583,45,1
0012f0c6a17f,0014a5374715,91.75,12
000cf10ad319,0013ce55a6e3,101,1
0013ceb0329a,0013ce55a6e3,2,1
001150bf5a13,000e35f7ec4c,14.5,4
0013ceb0329a,0013ceb99a7a,56,1
003065f06e02,000e35d39812,55,1
0014a5eaf62b,0013ceb99a7a,61,1
001124826338,0013ceb99a7a,60,1
0013ceb99a7a,00022d29ee74,43,1
0013ceb99a7a,00909606b6cf,214,1
0013ceb99a7a,0011249c6d5f,214,1
00022d29ee74,00909606b6cf,61,1
00022d29ee74,0011249c6d5f,61,1
00909606b6cf,0011249c6d5f,1029,1
0011249c6d5f,009096691b9f,1441,1
00022d29ee74,00909633772e,30,1
00909633772e,000fb5ec6b30,74,1
00909633772e,003065b260a1,11,1
00112434d249,0014a566ce48,1,1
0012f0921fd0,00022db51fc7,15,1
00112434d249,003065afa9d4,32,1
000b7db2cd2d,00904b2f31b2,572.666666666667,3
000fb5ec6b30,0014a5e37595,891,1
00601d9e8ca6,0012f0e66b40,96,3
0012f0f635fa,0012f0fb6705,3,3
000d936c79ed,000e9bf1bf1c,76,1
000d28bafaaf,009096bb6ccd,1769,1
003065a8c534,000b7d70e8f2,3541,1
001150bf5a13,0012f0110374,178.357142857143,14
0012f0792c58,000e35cc7944,138.1875,16
000e35cc7944,0012f0110374,597.25,4
0012f0ba51c0,00904b99070e,756.333333333333,3
0012f0ba51c0,000cf1af5de1,157.352941176471,17
00904b99070e,000cf1af5de1,504.285714285714,14
0012f0792c58,000b7d782fc4,53,2
000b7d782fc4,00054e5b008d,31,1
000423fc5b7f,0012f0792c58,101,1
0090963dcd50,00022d047287,34,2
0090963dcd50,0014a5a299ab,131,1
0090963dcd50,0014a5431631,105,1
0011244b946d,0013ce55a6e3,1,1
0011244b946d,0090963dcd50,1,1
0011244b946d,00022d461f62,1,1
0090963dcd50,00022d461f62,54,1
0014a5f9fdc0,009096bb6ccd,2036,1
0014a509d6f3,0090963dcd50,128,1
001150bf5a13,0012f0b38047,398.84,25
0013ce55a6e3,0090963dcd50,116,2
0012f0b38047,0014a5374715,109,5
000a9528ed2d,0012f0bfcca7,340,1
000a9528ed2d,0013ce55a6e3,103,1
0012f0bfcca7,0013ce55a6e3,126,1
00054ef64bf4,0012f0c6a17f,1,1
0014bffb2e20,0012f09832e9,89.5555555555556,9
00054ec98797,000c41d7de06,296.47619047619,21
000393881be2,000e9b6c3d17,1.5,2
00095bfd076c,0012f04d7fdc,1,1
0013ce55a6e3,009096b0170b,120,1
000e35f7ec4c,0012f0792c58,4,2
00022d3b51d8,0013ce55a6e3,68,1
0013ce55a6e3,00022d29ee74,81,1
0012f081c713,00022d167a3a,9.5,2
0012f082b0ae,0012f0eadeba,25.508064516129,248
00022d3b51d8,0014a5e37595,82,1
0012f09832e9,0012f0eadeba,25.2698412698413,63
00d971e65655,0030bde66874,77,1
0012f0eadeba,0012f0d9baad,12.7017543859649,171
0012f0eadeba,0013ceb3be46,18.6292428198433,383
0014a5dccc15,0014a58c7666,10106,1
000625e449be,0012f0eadeba,36,78
0012f081c713,003065a97bb7,53.2,15
0090960f86e3,0010c6e5bb14,3,1
00909668085c,0013ce55a6e3,63,1
00306588c990,009096691b9f,72,1
009096691b9f,001124abe5a0,92,1
000625e449be,000e35eaadeb,297,4
000e35d1f93f,0012f0eadeba,26.1265060240964,166
0012f0eadeba,000e2efb5233,25.6981132075472,106
0012f0eadeba,00d971e65655,24.6666666666667,6
00909668085c,001124aa364f,2,1
0040962dc86b,0012f0eadeba,27.9861495844875,361
0012f0eadeba,0012f0c8197c,15.6569037656904,239
0012f0fb6705,000c41d7de06,71.5,2
0012f0fb6705,00904b2e2596,119,2
0012f0fb6705,00904baf18e7,17,1
0012f0fb6705,00054e86b2e1,16,1
0012f0fb6705,0012f0d9baad,14.8571428571429,7
0012f0eadeba,0012f0c6a17f,13.436036036036,555
0014a561da14,00131abda24c,1458,1
0014a5374715,0012f0c8197c,54,1
009096bd5597,001124881de8,2607,1
00022db53ed5,00909654456e,86,1
0009ef750878,000b7d6e45d5,44.5,2
00022d29ee74,0014a5af8be4,102,1
0014a5431631,0014a5a255c5,50,1
009096eccd64,0014a59f1c3d,2496,1
009096eccd64,009096ec680f,23,1
0014a59f1c3d,009096ec680f,43,1
0009eff39287,000d28633a53,151,1
0009eff39287,009096ec680f,83,1
000d28633a53,009096ec680f,192,1
000e35e400f5,0012f0c2ab5c,8,1
000e35cc7944,00d971e65655,60,1
0040962dc86b,00904b6d766c,21,2
000e357b5ca9,009096e16167,4,1
0014a53955b6,0014a5cffad3,20,1
0012f0d9baad,000f6672f864,27.2857142857143,7
00904bfb78cf,0014a58a1be1,1886,1
009096b8badd,000cf1e1ab9b,25,2
000c41d7de06,000e35726ab8,507,8
000e35726ab8,0004230b0edb,77.3333333333333,6
0012f0b38047,0030bde66874,284.75,4
009096b8badd,0007bacf041a,385,1
0012f0b38047,00053c3737fc,231.888888888889,9
0012f0fb6705,00054ef033f7,73,4
0012f0fb6705,0012f0c6a17f,25,1
000b7db2cd2d,0013ceb3be46,697.384615384615,26
0012f0d9baad,00053c458c00,26.6153846153846,13
00053c458c00,00028a236470,44,1
0012f0bbb688,00054ec98797,114.4,15
00054ec98797,00054ec291ca,620.666666666667,3
00d971e65655,00601d9e8ca6,93,1
0040962dc86b,0014a51c097f,172,15
00601d29a832,000423fc5b7f,62.5714285714286,7
003065a97bb7,000423fc5b7f,88,2
000423fc5b7f,000c41d7de06,28.8888888888889,9
0012f0bbb688,000423fc5b7f,3,3
0012f0eadeba,00904bb27026,29.296875,64
0012f0eadeba,0012f0a48189,32.7692307692308,26
00022d6c25c8,000423fc5b7f,29.6,5
0012f0792c58,0012f0eadeba,29.6869565217391,115
0012f0f635fa,0012f0eadeba,19.5954518252543,1671
0013ceb3be46,000423fc5b7f,30,4
0012f0792c58,000625e0bfb0,252.833333333333,6
000423fc5b7f,0012f082b0ae,32,4
0012f082b0ae,0040962dc86b,34,1
001310e14dd2,0040962dc86b,34,1
001217c93e63,0040962dc86b,34,1
00d971e65655,000e351030cc,63,1
0040962dc86b,000e351030cc,10.5227272727273,44
0012f0eadeba,000e351030cc,13.1666666666667,6
00042380963b,0004230b0edb,271,23
0012f081c713,000423fc5b7f,1,1
000423fc5b7f,00d971e65655,55.25,4
00028a236470,000423fc5b7f,24,4
000423fc5b7f,001217c93e63,74,3
000423fc5b7f,000e358c7be5,122,1
00054e5b008d,0012f0eadeba,26.2413793103448,58
000423fc5b7f,000e35d1f93f,69,1
0040962dc86b,000b7de80d7f,6,2
0040962dc86b,001346df0185,9.1,30
0012f0f635fa,00095b7ebec0,6.875,16
000e351030cc,0012f0110374,2,2
001124fc442d,000e359072f0,1347.5,2
0014a5374715,0012f0bbb688,99.2,15
00095b7ebec0,0012f0bbb688,68.8333333333333,6
00095b7ebec0,0004230b0edb,5,2
00095b7ebec0,0014a5374715,33.6,10
0012f082b0ae,00095b7ebec0,11.3888888888889,18
00054ef033f7,00053c458c00,61.25,8
00095b7ebec0,0013ceb3be46,15.0285714285714,35
00095b7ebec0,000fb52eee52,41.1666666666667,6
0014a5374715,0013ceb3be46,319.363636363636,11
00054ef033f7,0014a5374715,128.708333333333,24
00054ec291ca,000f6672f864,12,1
004096ed1367,00095b7ebec0,6.5,2
00095b7ebec0,0014bffb2e20,1,3
00095b7ebec0,00054e61460e,1,2
00095b7ebec0,0012f0d9baad,9.07692307692308,13
00054e61460e,0012f0d9baad,44.6,5
0012f082b0ae,00054e61460e,115.666666666667,3
000e35d1f93f,00054edd524f,50,3
0012f0e66b40,00054edd524f,31.6666666666667,3
0012f0c8197c,001346df0185,325,1
001346df0185,000e35d1f93f,6.5,2
00095b7ebec0,00053c458c00,41.5,2
0014a5374715,0012f0d9baad,17.6818181818182,22
00095b7ebec0,00a111a32c09,25,3
000f66d91d94,000c41d7de06,1102.5,2
0012f04d7fdc,001346df0185,9,2
0012f0eadeba,001346df0185,20.7096774193548,31
0013ceb3be46,001346df0185,49,5
0040962dc86b,00054e31881c,222,14
00028a236470,00054ec044f6,458.48,25
0040962dc86b,0011f5c3839c,37.2,5
00095b7ebec0,00054ec044f6,17.5,4
00095b7ebec0,0012f0fb6705,5,1
000e35d1f93f,00053c3737fc,214.666666666667,3
000e351030cc,000e35d1f93f,3,2
00095b1ae531,00095b7ebec0,382.4,5
000e35f7ec4c,0012f0110374,17.3333333333333,3
0012f0f635fa,00054ec291ca,2,1
000b7db2cd2d,0012f0fb6705,17,1
0014a5374715,000c41d7de06,148.692307692308,13
0014a5374715,0012f0fb6705,41,2
0014a4cd53bf,00022d4b35db,92,1
0014a5374715,00028a236470,873,6
000d935c5f24,00022d4b35db,237,1
000e35d1f93f,0012f0a48189,367,11
000c85027804,000d935c5f24,1,1
000b7d2eb8fe,001346df0185,144.5,2
0012f0eadeba,0011f5c3839c,10.5,2
001346df0185,00601d9e8ca6,1,1
00601d9e8ca6,0012f0eadeba,35.3888888888889,18
0012f0eadeba,000cf1af5de1,40.149377593361,241
000fb5df709b,0012f0eadeba,32,16
00092de5f9c0,001346df0185,65,1
000af4b7acda,001346df0185,1.5,2
0012f0eadeba,0012f0bbb688,13.2741935483871,248
000fb5df709b,000b7d2eb8fe,196,1
001310e14dd2,00095bf980e6,213,1
00095bf980e6,0014a5374715,27.1666666666667,6
001346df0185,0012f0ba51c0,5,5
0012f0ba51c0,0012f0eadeba,22.1338582677165,127
0012f0792c58,001346df0185,102.5,10
001346df0185,0012f0b38047,24.6666666666667,3
001346df0185,00054e31881c,1.5,2
0012f0792c58,0014a51c097f,88.2,5
001346df0185,00054e2e3307,11,2
0012f0ba51c0,000e35f7ec4c,145.454545454545,11
00904b2d9d7a,003065a8c534,78,3
000e351030cc,0012f0f635fa,1,1
000cf17e68c2,0012f0f635fa,135.076923076923,13
000e2efb5233,0011f5c3839c,1852,1
0012f0b38047,000e356f1357,985.28125,32
0011f5c3839c,0012f0b38047,182,1
0011f5c3839c,0012f04d7fdc,100,2
0011f5c3839c,0012f0f635fa,54.6,5
0012f0eadeba,0030bde66874,115.793103448276,29
0014a5ad9f5b,0011f5c4a93a,236.857142857143,7
0012f0f635fa,0011f5c4a93a,23.2222222222222,45
000e35f7ec4c,0012f04d7fdc,18.2916666666667,24
003065e94ba8,00022dfe3946,3319,1
0012f0eadeba,0014a5ad9f5b,31.6785714285714,28
0012f0b38047,0012f0eadeba,29.9642857142857,140
0012f04d7fdc,0012f0eadeba,16.9366028708134,836
0012f0eadeba,0014a51c097f,18.75,8
0014a51c097f,0012f0a6ca93,365,1
0012f0eadeba,000e356f1357,64.4,70
0012f0eadeba,001150bf5a13,28.2982456140351,57
0011f5c4a93a,0011f5c3839c,25.5,2
000b7d2eb8fe,0011f5c4a93a,12,2
0012f0eadeba,0012f0fb6705,1.5,2
0012f0eadeba,00054ec291ca,15.75,32
0012f0b38047,0012f0a48189,573.666666666667,6
0012f0eadeba,00054e86b2e1,37.5903614457831,83
0012f0eadeba,0011f5c4a93a,5.64102564102564,39
0012f0eadeba,00054ef033f7,21.2920353982301,113
0011f5c4a93a,0012f04d7fdc,12.25,8
0011f5c4a93a,000cf1af5de1,17.7,10
0011f5c4a93a,000e356f1357,21.2857142857143,7
0012f0eadeba,0012f0a4b124,15.621359223301,103
0012f0eadeba,00055da35bfa,16,12
0012f0a6ca93,0011f5c3839c,1406,1
0011f5c3839c,000cf1af5de1,74,1
000e351030cc,000cf1af5de1,5.33333333333333,3
0012f0a6ca93,000e351030cc,6,1
000e351030cc,0012f0b38047,2.5,2
001346df0185,000e351030cc,12.5,4
0012f0eadeba,00028a236470,26.3956043956044,91
0012f0e66b40,0011f5c3839c,1901,1
0012f0eadeba,00042380963b,22.5128205128205,39
00054ea41e26,0012f0eadeba,23.1875,16
0012f0eadeba,001310e14dd2,139,1
0012f0eadeba,00601d29a832,47.4285714285714,49
0012f0eadeba,00095b7ebec0,21.7,20
00092de5f9c0,0014a5374715,131,1
00095b7ebec0,00054ec98797,71,2
00022d6c25c8,0013ceb3be46,434.25,4
000cf17e68c2,0012f0bbb688,127.025,40
001217c93e63,000cf17e68c2,990.5,8
000625e449be,000cf17e68c2,120.058823529412,17
000cf17e68c2,00054e86b2e1,399.363636363636,11
000cf17e68c2,0012f082b0ae,275.64,25
0090967ccbde,00022d5b38e5,630,1
0012f0f6b042,0012f04d7fdc,10.2222222222222,9
000cf17e68c2,00095b1ae531,142.428571428571,7
0012f04d7fdc,000625e0bfb0,104,4
000e356f1357,000625e0bfb0,993,2
000625e0bfb0,0012f0f635fa,141.230769230769,13
0012f0f635fa,0014a51c097f,173.083333333333,24
0012f04d7fdc,0014a51c097f,82.3703703703704,27
0012f0f635fa,0012f0f6b042,26.2,5
0014a5374715,000cf17e68c2,54,2
0012f0eadeba,000cf17e68c2,15,12
000cf17e68c2,00d971e65655,201,4
00d971e65655,0014a5374715,189.666666666667,6
0012f0eadeba,0014a5374715,50.6666666666667,3
00095b7ebec0,000625e449be,17.0416666666667,24
00095b7ebec0,001310e14dd2,60,3
0014a5374715,001310e14dd2,569.25,4
00095b7ebec0,000e358c7be5,1,1
00601d29a832,000e35cc7944,358.6875,16
00095b7ebec0,000cf17e68c2,1,2
00095b7ebec0,00d971e65655,13,2
00095b7ebec0,0012f0fc1778,10,2
0012f0fc1778,0014a5374715,91,1
00904b00fdfd,00022d5b38e5,4061.5,4
000e359072f0,00904b394021,28,1
00095bfe30b0,0012f0a6ca93,62,1
00095bfe30b0,0012f0f635fa,62,1
0014a5374715,000f66d91d94,984,2
00054ef033f7,000f66d91d94,201,1
0014a5374715,00042380963b,519.75,4
00904b2e2596,0014a5374715,918.75,4
0014a5374715,003065a97bb7,53.5,2
0014a4dd4f52,0014a59f1aa0,2,2
0030bde66874,0012f0110374,174,3
000423864257,000d93ef06cb,29.5,2
000d93ef06cb,0012f04d7fdc,60,1
0011f5c4a93a,0012f0a48189,940.5,2
0012f0a48189,00904bb27026,343.857142857143,7
0014a5ad9f5b,0012f0b38047,9.66666666666667,3
0014a59f1aa0,0014a4cd53bf,2958,2
000423864257,000625e0bfb0,78.8823529411765,17
000625e0bfb0,00904bb27026,216,1
000423864257,000423aecb87,72.6571428571429,35
0012f04d7fdc,000423aecb87,49.171875,64
000423aecb87,00904bb27026,536,9
000423aecb87,000e2efb5233,181.166666666667,18
0012f0fb6705,000e358c7be5,106.5,2
0012f0fb6705,0012f0847269,12.75,4
0012f0847269,0012f09832e9,56.9166666666667,24
000423aecb87,001124a51256,281.888888888889,9
003065a8c534,0013cee3370d,2355,1
0012f0b38047,0012f0847269,134.333333333333,3
00054ef033f7,0012f0847269,79,18
0012f0847269,0012f0bbb688,14,3
000423aecb87,0013ceb3be46,279.888888888889,18
000e35fe55ae,003065a97bb7,20,2
0012f0847269,00904b2e2596,35,3
00d971e65655,0012f0847269,212.5,2
000625e449be,0012f0847269,143.571428571429,7
000e358c7be5,0012f0847269,36.5,2
0012f0bbb688,00904b2e2596,113.368421052632,38
000625e0bfb0,0012f0110374,694,1
000b7d2eb8fe,0012f0f1cb73,79,1
000e35f7ec4c,0012f0bbb688,24.05,40
000d9320bcf5,000c85027804,1,1
000c41d7de06,000d88ab3245,41.5,2
0012f0d9baad,000cf19ad87f,35.2727272727273,11
00054e462b13,000625e0bfb0,578.333333333333,3
00095b1ae531,00053c458c00,18,2
00095b1ae531,0012f0fc1778,155.5,8
0012f0fc1778,000b7db2cd2d,1503,1
00095b1ae531,000b7db2cd2d,298.02380952381,42
000e35726ab8,0012f09832e9,131.75,8
000e35726ab8,0012f082b0ae,92.5294117647059,17
0012f04d7fdc,000fb5df709b,58.75,12
009096c67135,0014a4cd53bf,831.821428571429,28
00054ef9b3da,0012f0c8197c,1,2
0012f0c8197c,000625e0bfb0,5.5,2
00022d08e0dd,00022d5b38e5,2.5,2
0030650497a0,0014a4cd53bf,310,16
00022d08e0dd,003065a8c534,61,1
0030650497a0,00022d62ea9a,268.678571428571,28
00904b3cc8ce,0030650497a0,446.333333333333,12
000b7de80d7f,00904bb27026,56,1
