source,destination,start,fin,AP
f0:7e:39:31:a8:ad,00:0e:d7:87:e0:60,1093908527,1093908529,0
f0:7e:39:31:ff:ff,00:0e:d7:87:e0:60,1093909015,1093909020,0
f0:7f:fc:b3:49:2e,72:86:c8:a2:e3:4c,1093909424,1093909425,1
f0:85:5f:1b:80:db,00:0e:d7:87:e0:60,1093897415,1093897416,0
f0:85:5f:1b:b7:2d,00:0e:d7:87:e0:60,1093897415,1093897416,0
f0:8d:77:c5:2d:ad,7d:76:d1:6b:de:94,1093910221,1093910889,1
f0:8d:77:c5:2d:ad,ff:eb:49:99:de:94,1093910221,1093910889,0
f0:94:19:37:10:1a,f0:9a:8f:76:21:a0,1093900020,1093901253,1
f0:97:d8:cf:4c:18,fd:67:b3:2e:1a:3d,1093911036,1093911963,0
f0:9b:7a:fa:cb:03,11:7e:5d:6b:a8:ad,1093908180,1093910625,1
f0:9b:af:65:b6:86,6d:d3:23:45:a7:b0,1093905089,1093906243,0
f0:9c:77:21:b6:b0,00:40:96:a1:2b:89,1093900827,1093900828,0
f0:a5:77:8f:a1:f1,d6:a5:31:11:12:3b,1093905034,1093905213,0
f0:d8:88:72:51:2d,12:e2:29:2f:a2:8d,1093904821,1093906023,0
f0:f0:5c:67:80:db,00:0e:d7:87:e0:60,1093908520,1093909080,0
f0:f0:5c:67:a4:de,00:0e:d7:87:e0:60,1093908520,1093909027,0
f0:f0:5c:67:a7:b0,00:0e:d7:87:e0:60,1093908520,1093909080,0
f0:f0:5c:67:a8:ad,00:0e:d7:87:e0:60,1093908530,1093909027,0
f0:f0:5c:67:b6:b0,00:0e:d7:87:e0:60,1093909012,1093909024,0
f0:f0:5c:67:b7:2d,00:0e:d7:87:e0:60,1093908520,1093909081,0
f0:f0:5c:67:ff:ff,00:0e:d7:87:e0:60,1093908528,1093909079,0
f0:f7:9e:73:be:a5,2d:e1:8c:9e:da:36,1093910272,1093910632,1
f0:f7:9e:73:be:c4,cd:9f:8c:9e:32:04,1093910208,1093911033,1
f0:f7:9e:d2:87:a4,f7:9c:98:d9:da:36,1093909589,1093909995,0
f1:0e:ff:12:80:db,00:0e:d7:87:e0:60,1093908805,1093909608,0
f1:0e:ff:12:a7:b0,00:0e:d7:87:e0:60,1093908806,1093909609,0
f1:17:71:fa:cc:bb,f4:15:54:fd:05:3c,1093905392,1093905556,1
f1:17:c0:ca:cd:bb,2b:bb:30:ca:45:ed,1093905300,1093905338,1
f1:2b:fc:71:80:db,00:40:96:a1:2b:89,1093911413,1093911415,0
f1:2b:fc:71:a8:ad,00:40:96:a1:2b:89,1093909128,1093909129,0
f1:49:2a:92:34:9f,e5:d5:66:bf:d9:65,1093899995,1093900654,1
f1:4c:c3:29:80:db,00:0e:d7:87:e0:60,1093908075,1093908720,0
f1:4e:0f:67:80:db,00:40:96:a1:2b:89,1093898833,1093901307,0
f1:4e:0f:67:80:db,82:a1:f1:d6:2b:89,1093899696,1093899710,1
f1:4e:0f:67:a7:b0,00:40:96:a1:2b:89,1093899679,1093901307,0
f1:4e:0f:67:a7:b0,2f:c6:ce:ce:2b:89,1093899720,1093901305,0
f1:4e:0f:67:a8:ad,00:40:96:a1:2b:89,1093899679,1093901307,0
f1:4e:0f:67:b6:b0,00:40:96:a1:2b:89,1093898822,1093901312,0
f1:4e:0f:67:b6:b0,36:a5:5c:b5:2b:89,1093899689,1093900018,0
f1:4e:0f:67:b6:b0,48:26:04:6e:2b:89,1093901217,1093901218,0
f1:4e:0f:67:b6:b0,ca:b0:32:8f:2b:89,1093901301,1093901307,0
f1:4e:0f:67:ff:ff,00:40:96:a1:2b:89,1093899688,1093901312,0
f1:61:30:a5:a8:ad,60:02:89:84:9d:6a,1093902081,1093902286,1
f1:61:8f:0e:80:db,00:0e:d7:87:e0:60,1093891641,1093891642,0
f1:61:8f:0e:a7:b0,00:0e:d7:87:e0:60,1093891641,1093891642,0
f1:64:58:d9:a5:3b,30:44:3c:16:2e:77,1093886690,1093890456,1
f1:64:58:d9:a5:3b,5a:45:3c:f4:73:fd,1093885467,1093885548,1
f1:64:58:d9:a5:3b,ba:59:9c:65:e8:31,1093885928,1093886838,1
f1:64:58:d9:a5:3b,f7:a5:3c:f4:d2:77,1093886854,1093891801,1
f1:64:58:d9:a5:5a,31:44:8b:60:d3:77,1093885571,1093885938,1
f1:64:58:d9:a5:5a,38:4d:b9:78:a9:28,1093885945,1093886758,0
f1:64:58:d9:a5:5a,47:fe:31:c8:e0:ab,1093887004,1093887155,0
f1:64:58:d9:a5:5a,5a:45:15:c9:d3:77,1093885647,1093887219,1
f1:64:58:d9:a5:5a,78:21:21:a7:d3:77,1093886999,1093887213,0
f1:64:58:d9:a5:5a,e7:27:33:f6:ac:77,1093886603,1093886784,1
f1:64:58:d9:a5:5a,f6:4e:bf:1e:05:99,1093886808,1093887089,0
f1:64:58:ef:ea:2d,5a:45:ab:72:d3:77,1093885645,1093886674,1
f1:6d:cc:95:9c:db,25:84:b1:64:80:db,1093906971,1093908754,1
f1:6d:cc:95:9c:db,66:da:d8:ed:cc:5b,1093906443,1093908314,0
f1:6d:cc:95:9c:db,f7:dd:b3:12:cc:5b,1093906443,1093908314,0
f1:76:c8:05:19:0c,00:c9:fa:b3:74:9e,1093888022,1093888082,0
f1:76:c8:05:19:0c,03:e1:15:29:be:70,1093898524,1093899119,1
f1:76:c8:05:19:0c,03:e1:15:3b:f7:9e,1093898508,1093898890,1
f1:76:c8:05:19:0c,7d:6c:7f:69:77:57,1093901210,1093902818,0
f1:76:c8:05:19:0c,a0:e0:15:8a:74:9e,1093888022,1093888077,1
f1:76:c8:05:19:0c,a1:e0:15:3b:f7:9e,1093888070,1093900447,1
f1:91:62:42:b6:54,44:0c:b2:8a:86:64,1093903524,1093903525,1
f1:91:62:79:b7:b0,5f:6b:4e:ee:8e:c6,1093888563,1093888564,1
f1:94:19:37:10:1a,c1:9b:8f:76:ac:e1,1093899882,1093901357,1
f1:94:d8:42:e0:1a,1d:ed:8e:76:7c:84,1093900329,1093900330,1
f1:98:5a:44:f2:9e,ca:b0:32:8f:54:97,1093903534,1093903535,0
f1:b3:fa:d8:a5:5a,ce:44:b4:f0:d2:77,1093886879,1093890028,1
f1:c4:59:85:6c:96,6e:9e:3f:8b:78:8e,1093899559,1093899560,0
f1:ce:9c:10:d9:5c,9c:49:cf:d0:89:b1,1093905036,1093905037,0
f1:d7:4d:4d:8e:f4,c9:2d:f1:ce:8f:2e,1093890137,1093890880,1
f1:e1:e3:86:a7:b0,00:0e:d7:87:e0:60,1093900366,1093901856,0
f1:e1:e3:86:a8:ad,00:0e:d7:87:e0:60,1093901128,1093901856,0
f1:e1:e3:86:b7:2d,00:0e:d7:87:e0:60,1093900366,1093901128,0
f1:f1:66:1e:6a:d1,25:84:b1:64:80:db,1093901201,1093903440,1
f1:f5:92:e1:89:2a,b8:cf:c2:0c:25:33,1093910268,1093910769,1
f1:f7:9e:73:af:7c,cf:97:29:de:77:65,1093910311,1093910347,0
f1:f7:9e:73:be:a5,6c:a6:8d:9e:77:65,1093910665,1093911192,1
f1:f7:9e:73:be:a5,ad:ac:2d:f1:61:4d,1093910267,1093910700,0
f1:ff:ff:ff:ff:ff,dc:f4:45:de:e3:32,1093903629,1093908413,0
f2:13:44:4b:a7:b0,00:0e:d7:87:e0:60,1093896890,1093898310,0
f2:13:44:4b:b6:b0,48:26:04:6e:e0:60,1093889861,1093889865,0
f2:13:44:4b:ff:ff,00:0e:d7:87:e0:60,1093890267,1093896949,0
f2:14:ad:8e:d8:1f,66:da:d8:ed:cc:5b,1093906699,1093910962,0
f2:2e:89:47:80:db,00:0e:d7:87:e0:60,1093885266,1093885307,0
f2:35:21:3d:a4:de,00:0e:d7:87:e0:e8,1093907934,1093907954,0
f2:35:21:3d:a7:b0,00:0e:d7:87:e0:e8,1093907949,1093909333,0
f2:3c:8a:fc:7f:6d,7c:94:1e:dd:d1:00,1093888240,1093890611,1
f2:3c:8a:fc:7f:6d,94:4b:6f:6a:bc:d5,1093889976,1093890624,0
f2:44:f0:70:fd:4b,25:84:b1:64:80:db,1093887393,1093889998,1
f2:65:76:02:e8:7b,94:49:c5:5e:d8:30,1093889343,1093889344,0
f2:9d:8c:a9:61:5c,11:7e:5d:6b:a8:ad,1093909076,1093912295,1
f2:bc:2b:67:73:11,29:05:a8:ce:b4:87,1093906296,1093906297,1
f2:bc:2b:67:73:11,51:05:a8:ce:b4:87,1093893260,1093909513,1
f2:bc:2b:67:73:11,c5:11:a8:85:bd:ce,1093906479,1093907219,1
f2:bc:2b:67:73:11,c5:11:a8:ce:05:04,1093893262,1093908436,1
f2:bc:2b:67:73:11,c5:11:a8:df:6d:87,1093893269,1093907190,1
f2:bc:2b:b5:94:11,29:05:a8:df:6f:05,1093894050,1093906297,1
f2:bc:2b:b5:94:11,8d:be:d6:70:b4:87,1093892154,1093893444,0
f2:bc:2b:b5:94:91,51:05:a8:85:8c:05,1093893245,1093894019,0
f2:bc:2b:b5:94:b0,29:05:a8:ce:b4:87,1093892664,1093893260,1
f2:bc:2b:b5:94:b0,51:05:a8:67:70:05,1093892870,1093894023,0
f2:bc:2b:b5:94:b0,51:05:a8:df:6f:05,1093892841,1093893260,1
f2:bc:c2:24:f9:11,29:05:a8:ce:b4:87,1093906477,1093907235,1
f2:bc:c2:e4:95:11,15:11:24:82:a0:53,1093890053,1093900040,0
f2:bc:c2:e4:95:11,29:05:a8:85:bd:ce,1093906297,1093907002,1
f2:bc:c2:e4:95:11,c5:11:a8:ce:b4:87,1093885651,1093894050,1
f2:bc:c2:e4:95:11,c5:11:a8:df:6f:05,1093894100,1093908435,1
f2:bc:c2:e4:95:11,c8:17:42:28:12:d9,1093890532,1093906131,0
f2:bc:c2:e4:95:11,f1:c3:2c:dc:5e:4c,1093890269,1093891204,0
f2:bc:c2:e4:95:91,51:05:a8:ce:05:04,1093893507,1093906296,1
f2:be:1a:66:73:b0,29:05:a8:ce:b4:87,1093892685,1093893260,1
f2:be:1a:b4:94:b0,29:05:a8:df:6d:87,1093892549,1093894195,1
f2:be:1a:b4:94:dd,ac:0e:26:8e:ed:cf,1093892830,1093892831,0
f2:c9:20:68:f0:a9,5a:18:8b:da:66:30,1093887951,1093887952,1
f2:c9:82:b0:f0:a9,ad:19:8b:5f:d8:30,1093887983,1093889565,1
f2:d6:5b:9f:80:db,00:40:96:a1:2b:89,1093901723,1093901832,0
f2:d8:57:6d:b6:b0,00:40:96:a1:2b:89,1093901832,1093901987,0
f2:fa:7e:b1:80:db,00:0e:d7:87:e0:60,1093907875,1093908420,0
f2:fa:7e:b1:a7:b0,00:0e:d7:87:e0:60,1093908276,1093908876,0
f2:fa:7e:b1:a8:ad,00:0e:d7:87:e0:60,1093907875,1093908681,0
f2:fa:7e:b1:b6:b0,00:0e:d7:87:e0:60,1093908357,1093908724,0
f2:fb:9e:0a:86:81,11:7e:5d:6b:a8:ad,1093907979,1093908042,1
f2:fb:9e:0a:86:81,ff:eb:49:99:a8:ad,1093907979,1093908042,0
f2:ff:ff:ff:ff:ff,11:7e:5d:6b:a8:ad,1093885842,1093901093,0
f2:ff:ff:ff:ff:ff,61:83:b5:c6:c0:12,1093885274,1093899414,0
f3:08:e3:e3:b6:b0,00:40:96:a1:2b:89,1093892655,1093892668,0
f3:0b:ac:48:fa:76,c2:14:4a:40:3e:43,1093907819,1093907820,0
f3:1e:a6:e2:a8:ad,00:40:96:a1:2b:89,1093892549,1093893537,0
f3:1e:a6:e2:b6:b0,00:40:96:a1:2b:89,1093891063,1093892267,0
f3:1e:ca:91:e1:81,a1:de:4c:0e:69:a9,1093902278,1093905584,0
f3:27:db:6e:ec:db,f4:a2:12:ef:33:ec,1093885504,1093891517,0
f3:29:1b:27:08:28,0c:72:ab:c2:16:d0,1093886385,1093890622,1
f3:2f:96:d6:80:db,db:e9:6c:da:ff:c9,1093901677,1093901678,1
f3:30:2b:5e:80:db,00:40:96:a1:2b:89,1093900670,1093900752,0
f3:30:2b:5e:80:db,0c:41:48:a0:2b:89,1093900704,1093900752,0
f3:30:2b:5e:a4:de,00:40:96:a1:2b:89,1093900750,1093900801,0
f3:30:2b:5e:a7:b0,00:40:96:a1:2b:89,1093900671,1093901320,0
f3:30:2b:5e:b6:b0,00:c9:fa:b3:2b:89,1093892887,1093893423,0
f3:30:2b:5e:b6:b0,48:26:04:6e:2b:89,1093892932,1093893134,0
f3:30:2b:5e:b6:b0,78:21:21:a7:2b:89,1093887661,1093887669,0
f3:30:2b:5e:b6:b0,8d:be:d6:70:2b:89,1093892565,1093892614,0
f3:30:2b:5e:b6:b0,b5:8f:d6:7a:2b:89,1093887521,1093887669,0
f3:30:2b:5e:b6:b0,e7:fe:d9:b0:2b:89,1093889858,1093892585,0
f3:30:2b:5e:ff:ff,00:40:96:a1:2b:89,1093887417,1093893135,0
f3:38:a8:49:fe:54,b5:17:94:b2:d1:b2,1093893823,1093901852,1
f3:47:b3:da:95:66,25:84:b1:64:80:db,1093898144,1093898331,1
f3:5a:15:8a:15:71,11:7e:5d:6b:a8:ad,1093908171,1093908804,0
f3:66:57:f3:13:e6,00:0e:d7:87:e0:60,1093908084,1093909178,0
f3:66:57:f3:17:85,00:0e:d7:87:e0:60,1093908105,1093908383,0
f3:66:57:f3:18:29,00:0e:d7:87:e0:60,1093909304,1093909305,0
f3:66:57:f3:25:3d,00:0e:d7:87:e0:60,1093909467,1093909473,0
f3:66:57:f3:2d:7c,00:0e:d7:87:e0:60,1093907689,1093909469,0
f3:66:57:f3:3d:bc,00:0e:d7:87:e0:60,1093907689,1093908104,0
f3:66:57:f3:3f:7c,00:0e:d7:87:e0:60,1093908422,1093909145,0
f3:66:57:f3:50:1c,00:0e:d7:87:e0:60,1093907950,1093907989,0
f3:66:57:f3:58:6c,00:0e:d7:87:e0:60,1093908090,1093908383,0
f3:66:57:f3:58:96,00:0e:d7:87:e0:60,1093908204,1093908205,0
f3:66:57:f3:66:09,00:0e:d7:87:e0:60,1093908396,1093908397,0
f3:66:57:f3:74:c1,00:0e:d7:87:e0:60,1093908319,1093908345,0
f3:66:57:f3:76:fa,00:0e:d7:87:e0:60,1093908105,1093908355,0
f3:66:57:f3:77:6e,00:0e:d7:87:e0:60,1093907997,1093908485,0
f3:66:57:f3:80:db,00:0e:d7:87:e0:60,1093907600,1093909473,0
f3:66:57:f3:80:db,b9:51:86:3a:e0:60,1093908337,1093908523,0
f3:66:57:f3:80:db,c2:14:4a:40:e0:60,1093907608,1093909349,0
f3:66:57:f3:80:db,e7:fe:d9:b0:e0:60,1093908372,1093908523,0
f3:66:57:f3:80:db,ff:eb:49:99:e0:60,1093907988,1093908857,0
f3:66:57:f3:96:8c,00:0e:d7:87:e0:60,1093908470,1093908726,0
f3:66:57:f3:a4:de,00:0e:d7:87:e0:60,1093907607,1093909473,0
f3:66:57:f3:a4:de,66:da:d8:ed:e0:60,1093907723,1093908144,0
f3:66:57:f3:a4:de,69:bf:73:6c:e0:60,1093907833,1093907917,0
f3:66:57:f3:a4:de,c2:14:4a:40:e0:60,1093907723,1093909351,0
f3:66:57:f3:a4:de,dd:51:aa:78:e0:60,1093908394,1093908511,0
f3:66:57:f3:a4:de,ff:eb:49:99:e0:60,1093907723,1093909470,0
f3:66:57:f3:a7:b0,00:0e:d7:87:e0:60,1093907601,1093909473,0
f3:66:57:f3:a7:b0,c2:14:4a:40:e0:60,1093907722,1093909342,0
f3:66:57:f3:a7:b0,e7:fe:d9:b0:e0:60,1093908159,1093908490,0
f3:66:57:f3:a7:b0,ff:eb:49:99:e0:60,1093907987,1093908033,0
f3:66:57:f3:a8:ad,00:0e:d7:87:e0:60,1093907600,1093909474,0
f3:66:57:f3:a8:ad,c2:14:4a:40:e0:60,1093907987,1093909144,0
f3:66:57:f3:b2:9c,00:0e:d7:87:e0:60,1093907836,1093908752,0
f3:66:57:f3:b6:b0,00:0e:d7:87:e0:60,1093907600,1093909338,0
f3:66:57:f3:b6:b0,48:26:04:6e:e0:60,1093907950,1093908799,0
f3:66:57:f3:b6:b0,66:da:d8:ed:e0:60,1093908003,1093908325,0
f3:66:57:f3:b6:b0,c2:14:4a:40:e0:60,1093907953,1093908754,0
f3:66:57:f3:b6:b0,ff:eb:49:99:e0:60,1093907723,1093908003,0
f3:66:57:f3:b7:2d,00:0e:d7:87:e0:60,1093907600,1093909474,0
f3:66:57:f3:b7:2d,46:11:0c:3f:e0:60,1093908105,1093909473,1
f3:66:57:f3:b7:2d,4c:57:82:f5:e0:60,1093908174,1093908359,0
f3:66:57:f3:b7:2d,69:bf:73:6c:e0:60,1093907688,1093908075,0
f3:66:57:f3:b7:2d,75:37:22:87:e0:60,1093908663,1093908726,0
f3:66:57:f3:b7:2d,b4:11:32:cc:e0:60,1093908120,1093909467,1
f3:66:57:f3:b7:2d,b4:11:32:de:e0:60,1093909466,1093909474,1
f3:66:57:f3:b7:2d,b9:51:86:3a:e0:60,1093908337,1093908896,0
f3:66:57:f3:b7:2d,c2:14:4a:40:e0:60,1093907705,1093909070,0
f3:66:57:f3:b7:2d,ff:eb:49:99:e0:60,1093907852,1093909469,0
f3:66:57:f3:c5:b4,00:0e:d7:87:e0:60,1093907982,1093908162,0
f3:66:57:f3:ef:41,00:0e:d7:87:e0:60,1093908855,1093908862,0
f3:66:57:f3:f1:6a,00:0e:d7:87:e0:60,1093907696,1093908612,0
f3:66:57:f3:f8:5a,00:0e:d7:87:e0:60,1093908128,1093908746,0
f3:66:57:f3:ff:ff,00:0e:d7:87:e0:60,1093907600,1093909473,0
f3:66:57:f3:ff:ff,c2:14:4a:40:e0:60,1093908262,1093908861,0
f3:68:0f:8e:65:db,02:c8:f4:65:6f:37,1093907844,1093908455,0
f3:68:0f:8e:65:db,31:eb:b4:0c:9c:b0,1093908452,1093908790,0
f3:68:0f:8e:65:db,71:db:ba:df:3d:f4,1093889937,1093893967,1
f3:68:0f:8e:65:db,75:c8:cd:aa:3c:f6,1093908789,1093908791,0
f3:68:3e:a7:80:db,00:0e:d7:87:e0:60,1093908725,1093908870,0
f3:6d:3c:f3:cd:a6,5a:d0:26:5f:1f:57,1093890368,1093907995,0
f3:6d:3c:f3:cd:a6,f7:22:c1:ab:c2:1d,1093885599,1093902223,1
f3:6d:80:ca:cd:a6,00:c9:fa:b3:c2:1d,1093888410,1093891803,0
f3:6d:80:ca:cd:a6,5c:99:b3:1e:c2:1d,1093885605,1093891803,0
f3:6d:db:dd:a7:b0,00:0e:d7:87:e0:60,1093885215,1093885307,0
f3:6d:db:dd:b7:2d,00:0e:d7:87:e0:60,1093885209,1093885306,0
f3:7c:7f:cd:a7:b0,00:0e:d7:87:e0:60,1093901146,1093901374,0
f3:7c:7f:cd:a8:ad,00:0e:d7:87:e0:60,1093901141,1093902654,0
f3:7c:7f:cd:b7:2d,00:0e:d7:87:e0:60,1093901144,1093901393,0
f3:84:74:32:69:95,ac:a4:1a:33:a4:dd,1093893543,1093893544,0
f3:92:56:9b:32:8b,4b:dd:42:6b:87:e0,1093892353,1093893835,1
f3:be:04:cb:cd:a6,5a:77:e4:6d:5f:cb,1093888394,1093888967,1
f3:be:04:cb:e4:9b,f6:22:c1:ab:c2:1d,1093888769,1093889019,1
f3:be:04:cb:e4:9b,f6:df:0c:47:d6:1d,1093885601,1093888769,0
f3:be:a4:91:e4:9b,53:f1:7f:4f:ca:68,1093885589,1093891798,1
f3:c5:b7:43:b7:0b,11:7e:5d:6b:a8:ad,1093905837,1093912311,1
f3:c5:b7:43:b7:0b,1c:0e:28:9a:20:a6,1093898696,1093899132,0
f3:c5:b7:43:b7:0b,48:26:04:6e:a8:ad,1093907466,1093908012,0
f3:c5:b7:43:b7:0b,4a:3c:00:f9:29:55,1093911614,1093911747,0
f3:c5:b7:43:b7:0b,8e:9e:cb:6c:30:0b,1093905068,1093906907,0
f3:c5:b7:43:b7:0b,92:fa:e0:44:30:0b,1093905068,1093906907,0
f3:c5:b7:43:b7:0b,b7:a7:78:b7:a8:ad,1093912107,1093912296,0
f3:c5:b7:43:b7:0b,c2:14:4a:40:a8:ad,1093907821,1093908063,0
f3:c5:b7:43:b7:0b,db:cd:73:f7:20:a6,1093898696,1093899132,0
f3:c5:b7:43:b7:0b,ff:eb:49:99:8d:d3,1093910101,1093910581,0
f3:c5:b7:43:b7:0b,ff:eb:49:99:a8:ad,1093905837,1093912311,1
f3:c6:b0:e8:7a:f4,cf:68:39:d3:a3:d0,1093885374,1093910215,1
f3:e8:32:a5:0a:61,00:0e:d7:87:e0:60,1093907760,1093907961,0
f3:e8:32:a5:10:e0,00:0e:d7:87:e0:60,1093908597,1093908614,0
f3:e8:32:a5:13:e6,00:0e:d7:87:e0:60,1093908250,1093908257,0
f3:e8:32:a5:16:e6,00:0e:d7:87:e0:60,1093907714,1093907960,0
f3:e8:32:a5:22:5b,00:0e:d7:87:e0:60,1093907869,1093908161,0
f3:e8:32:a5:22:5b,ff:eb:49:99:e0:60,1093907869,1093908161,0
f3:e8:32:a5:2d:7c,00:0e:d7:87:e0:60,1093907709,1093909157,0
f3:e8:32:a5:4e:78,00:0e:d7:87:e0:60,1093908069,1093909062,0
f3:e8:32:a5:58:3e,00:0e:d7:87:e0:60,1093908254,1093908817,0
f3:e8:32:a5:74:bc,00:0e:d7:87:e0:60,1093907745,1093908098,0
f3:e8:32:a5:76:89,00:0e:d7:87:e0:60,1093907974,1093908082,0
f3:e8:32:a5:80:db,00:0e:d7:87:e0:60,1093907593,1093909472,0
f3:e8:32:a5:80:db,48:26:04:6e:e0:60,1093907599,1093908614,0
f3:e8:32:a5:80:db,66:da:d8:ed:e0:60,1093907882,1093908219,0
f3:e8:32:a5:80:db,69:bf:73:6c:e0:60,1093907793,1093909166,0
f3:e8:32:a5:80:db,92:fa:e0:44:e0:60,1093907957,1093908870,0
f3:e8:32:a5:80:db,95:dc:aa:5f:e0:60,1093908580,1093908745,0
f3:e8:32:a5:80:db,b9:51:86:3a:e0:60,1093908290,1093908879,0
f3:e8:32:a5:80:db,c2:14:4a:40:e0:60,1093907727,1093909160,1
f3:e8:32:a5:80:db,db:58:d0:11:e0:60,1093909061,1093909138,0
f3:e8:32:a5:80:db,ff:eb:49:99:e0:60,1093907786,1093908186,0
f3:e8:32:a5:a4:de,00:0e:d7:87:e0:60,1093907613,1093909345,0
f3:e8:32:a5:a4:de,4c:57:82:f5:e0:60,1093908131,1093908197,0
f3:e8:32:a5:a4:de,66:da:d8:ed:e0:60,1093907735,1093907900,0
f3:e8:32:a5:a4:de,69:bf:73:6c:e0:60,1093907700,1093909143,0
f3:e8:32:a5:a4:de,6d:d3:23:45:a7:b0,1093907775,1093909125,1
f3:e8:32:a5:a4:de,c2:14:4a:40:e0:60,1093907742,1093909143,0
f3:e8:32:a5:a4:de,dd:51:aa:78:e0:60,1093907972,1093908179,0
f3:e8:32:a5:a4:de,e7:fe:d9:b0:e0:60,1093907711,1093907920,0
f3:e8:32:a5:a4:de,ff:eb:49:99:e0:60,1093907690,1093908282,0
f3:e8:32:a5:a5:14,00:0e:d7:87:e0:60,1093907715,1093907887,0
f3:e8:32:a5:a7:b0,00:0e:d7:87:e0:60,1093907593,1093909345,0
f3:e8:32:a5:a7:b0,00:4a:d5:87:e0:60,1093908204,1093908351,0
f3:e8:32:a5:a7:b0,40:8a:ef:8c:e0:60,1093909152,1093909153,0
f3:e8:32:a5:a7:b0,48:26:04:6e:e0:60,1093908282,1093908723,0
f3:e8:32:a5:a7:b0,66:da:d8:ed:e0:60,1093907611,1093908215,0
f3:e8:32:a5:a7:b0,95:dc:aa:5f:e0:60,1093908669,1093908723,0
f3:e8:32:a5:a7:b0,96:e5:43:23:e0:60,1093909030,1093909032,0
f3:e8:32:a5:a7:b0,b9:51:86:3a:e0:60,1093908209,1093909030,0
f3:e8:32:a5:a7:b0,c2:14:4a:40:e0:60,1093907630,1093909081,0
f3:e8:32:a5:a7:b0,db:58:d0:11:e0:60,1093909065,1093909128,0
f3:e8:32:a5:a7:b0,e7:fe:d9:b0:e0:60,1093907599,1093908351,0
f3:e8:32:a5:a7:b0,ff:eb:49:99:e0:60,1093907794,1093908305,0
f3:e8:32:a5:a8:ad,00:0e:d7:87:e0:60,1093907604,1093909473,0
f3:e8:32:a5:a8:ad,b9:51:86:3a:e0:60,1093908281,1093908900,0
f3:e8:32:a5:a8:ad,c2:14:4a:40:e0:60,1093907884,1093909154,0
f3:e8:32:a5:a8:ad,ff:eb:49:99:e0:60,1093907884,1093908307,0
f3:e8:32:a5:b6:b0,00:0e:d7:87:e0:60,1093907591,1093909332,0
f3:e8:32:a5:b6:b0,48:26:04:6e:e0:60,1093907687,1093908729,0
f3:e8:32:a5:b6:b0,c2:14:4a:40:e0:60,1093908226,1093908707,0
f3:e8:32:a5:b6:b0,ff:eb:49:99:e0:60,1093907712,1093908114,0
f3:e8:32:a5:b7:2d,00:0e:d7:87:e0:60,1093907690,1093909150,0
f3:e8:32:a5:db:07,00:0e:d7:87:e0:60,1093907716,1093907748,0
f3:e8:32:a5:ff:ff,00:0e:d7:87:e0:60,1093907614,1093909332,0
f3:e8:32:a5:ff:ff,66:da:d8:ed:e0:60,1093907933,1093908202,0
f3:e8:32:a5:ff:ff,c2:14:4a:40:e0:60,1093907866,1093909130,0
f3:e8:32:a5:ff:ff,ff:eb:49:99:e0:60,1093908017,1093908060,0
f3:ea:51:41:80:db,00:40:96:a1:2b:89,1093890646,1093892240,0
f3:ea:51:41:a7:b0,00:40:96:a1:2b:89,1093892239,1093892240,0
f3:ea:51:41:a8:ad,00:40:96:a1:2b:89,1093892239,1093892240,0
f3:ea:51:41:b6:b0,00:40:96:a1:2b:89,1093890646,1093891035,0
f4:11:fd:28:92:0e,5a:db:57:61:3a:78,1093888382,1093908786,1
f4:1f:75:06:d0:08,25:84:b1:64:80:db,1093906907,1093908717,0
f4:1f:b5:e7:80:db,00:0e:d7:87:e0:60,1093908853,1093908854,0
f4:1f:b5:e7:a7:b0,00:0e:d7:87:e0:60,1093907599,1093909347,0
f4:1f:b5:e7:a8:ad,00:0e:d7:87:e0:60,1093908470,1093909468,0
f4:1f:b5:e7:b6:b0,00:0e:d7:87:e0:60,1093907950,1093908854,0
f4:1f:b5:e7:b7:2d,00:0e:d7:87:e0:60,1093907600,1093909468,0
f4:1f:b5:e7:b7:2d,c2:14:4a:40:e0:60,1093908477,1093908858,0
f4:26:bc:10:97:2f,81:b6:13:21:09:cd,1093900913,1093901854,1
f4:26:bc:10:97:c3,81:5a:07:21:09:cd,1093900968,1093901845,1
f4:26:bc:10:9b:45,1b:5b:07:21:09:cd,1093889583,1093889753,1
f4:26:bc:10:9b:45,81:5a:07:21:09:cd,1093900960,1093901857,1
f4:26:bc:10:9b:45,81:5a:07:21:f9:ba,1093900983,1093901971,1
f4:26:bc:10:9b:45,81:b6:13:21:09:cd,1093900942,1093901857,1
f4:26:bc:41:d5:44,81:b6:13:21:09:cd,1093900927,1093900972,1
f4:26:bc:41:d5:88,81:5a:07:21:09:cd,1093900923,1093900987,1
f4:38:ee:11:97:2f,1b:53:4b:21:09:cd,1093889602,1093889618,1
f4:38:ee:11:97:2f,1b:b7:13:21:05:a7,1093889568,1093889571,1
f4:38:ee:11:97:2f,1b:eb:54:21:f9:ba,1093889700,1093889761,1
f4:38:ee:11:97:2f,81:b6:13:21:09:cd,1093900944,1093901851,1
f4:38:ee:11:97:c3,54:b6:13:21:09:cd,1093889623,1093889763,1
f4:38:ee:11:97:c3,81:b6:13:21:09:cd,1093900980,1093901846,1
f4:38:ee:11:97:ef,1b:eb:54:21:09:cd,1093889586,1093889781,1
f4:38:ee:11:9b:45,1b:72:3a:20:f9:ba,1093889582,1093889762,1
